corpus_size;modelo;tamanho_contexto;categoria;qtde_total;qtde_analisada;qtde_fora_dicionario;qtde_fora_ranking;mse;rmsd
1650000;skip-gram;20;city-in-state;2467;793;1602;72;0.011260;0.106113
1650000;skip-gram;20;family;506;261;234;11;0.012601;0.112255
1650000;skip-gram;20;gram1-adjective-to-adverb;992;226;486;280;0.017050;0.130574
1650000;skip-gram;20;gram2-opposite;812;48;702;62;0.019407;0.139307
1650000;skip-gram;20;gram3-comparative;1332;632;462;238;0.014131;0.118875
1650000;skip-gram;20;gram4-superlative;1122;255;780;87;0.013786;0.117414
1650000;skip-gram;20;gram5-present-participle;1056;495;300;261;0.015572;0.124786
1650000;skip-gram;20;gram6-nationality-adjective;1599;1293;300;6;0.005150;0.071760
1650000;skip-gram;20;gram7-past-tense;1560;751;370;439;0.014088;0.118691
1650000;skip-gram;20;gram8-plural;1332;679;520;133;0.011724;0.108276
1650000;skip-gram;20;gram9-plural-verbs;870;287;408;175;0.012869;0.113442
1650000;skip-gram;20;TOTAL;19544;6541;11188;1815;0.010922;0.104508
3300000;cbow;2;capital-common-countries;506;336;126;44;0.013884;0.117832
3300000;cbow;2;capital-world;4524;1093;3070;361;0.018497;0.136002
3300000;cbow;2;currency;866;12;778;76;0.018624;0.136470
3300000;cbow;2;city-in-state;2467;971;1157;339;0.015612;0.124948
3300000;cbow;2;family;506;320;164;22;0.006103;0.078119
3300000;cbow;2;gram1-adjective-to-adverb;992;372;290;330;0.016312;0.127720
3300000;cbow;2;gram2-opposite;812;191;506;115;0.015425;0.124197
3300000;cbow;2;gram3-comparative;1332;1154;142;36;0.004446;0.066681
3300000;cbow;2;gram4-superlative;1122;519;522;81;0.008996;0.094847
3300000;cbow;2;gram5-present-participle;1056;658;186;212;0.012137;0.110167
3300000;cbow;2;gram6-nationality-adjective;1599;1204;228;167;0.007508;0.086650
3300000;cbow;2;gram7-past-tense;1560;1070;228;262;0.010713;0.103505
3300000;cbow;2;gram8-plural;1332;720;402;210;0.010741;0.103637
3300000;cbow;2;gram9-plural-verbs;870;526;220;124;0.010288;0.101428
3300000;cbow;2;TOTAL;19544;9146;8019;2379;0.011225;0.105949
3300000;skip-gram;2;capital-common-countries;506;330;126;50;0.008357;0.091414
3300000;skip-gram;2;capital-world;4524;1077;3070;377;0.011292;0.106262
3300000;skip-gram;2;currency;866;9;778;79;0.008872;0.094191
3300000;skip-gram;2;city-in-state;2467;932;1157;378;0.010606;0.102983
3300000;skip-gram;2;family;506;322;164;20;0.003439;0.058644
3300000;skip-gram;2;gram1-adjective-to-adverb;992;328;290;374;0.008811;0.093868
3300000;skip-gram;2;gram2-opposite;812;207;506;99;0.009570;0.097825
3300000;skip-gram;2;gram3-comparative;1332;1111;142;79;0.004050;0.063637
3300000;skip-gram;2;gram4-superlative;1122;478;522;122;0.005242;0.072403
3300000;skip-gram;2;gram5-present-participle;1056;546;186;324;0.008145;0.090250
3300000;skip-gram;2;gram6-nationality-adjective;1599;1205;228;166;0.005438;0.073740
3300000;skip-gram;2;gram7-past-tense;1560;872;228;460;0.007303;0.085457
3300000;skip-gram;2;gram8-plural;1332;638;402;292;0.006955;0.083394
3300000;skip-gram;2;gram9-plural-verbs;870;435;220;215;0.006640;0.081488
3300000;skip-gram;2;TOTAL;19544;8490;8019;3035;0.007369;0.085841
3300000;cbow;4;capital-common-countries;506;358;126;22;0.011432;0.106920
3300000;cbow;4;capital-world;4524;1315;3070;139;0.014417;0.120069
3300000;cbow;4;currency;866;14;778;74;0.021191;0.145571
3300000;cbow;4;city-in-state;2467;1113;1157;197;0.012969;0.113884
3300000;cbow;4;family;506;322;164;20;0.004172;0.064589
3300000;cbow;4;gram1-adjective-to-adverb;992;364;290;338;0.017412;0.131953
3300000;cbow;4;gram2-opposite;812;182;506;124;0.015696;0.125283
3300000;cbow;4;gram3-comparative;1332;1153;142;37;0.005246;0.072429
3300000;cbow;4;gram4-superlative;1122;533;522;67;0.010391;0.101938
3300000;cbow;4;gram5-present-participle;1056;733;186;137;0.012618;0.112330
3300000;cbow;4;gram6-nationality-adjective;1599;1284;228;87;0.007334;0.085639
3300000;cbow;4;gram7-past-tense;1560;1106;228;226;0.009840;0.099195
3300000;cbow;4;gram8-plural;1332;821;402;109;0.010682;0.103356
3300000;cbow;4;gram9-plural-verbs;870;529;220;121;0.011172;0.105700
3300000;cbow;4;TOTAL;19544;9827;8019;1698;0.010597;0.102941
3300000;skip-gram;4;capital-common-countries;506;349;126;31;0.006785;0.082369
3300000;skip-gram;4;capital-world;4524;1204;3070;250;0.010256;0.101272
3300000;skip-gram;4;currency;866;15;778;73;0.018552;0.136206
3300000;skip-gram;4;city-in-state;2467;1052;1157;258;0.009217;0.096007
3300000;skip-gram;4;family;506;321;164;21;0.003869;0.062199
3300000;skip-gram;4;gram1-adjective-to-adverb;992;292;290;410;0.009784;0.098916
3300000;skip-gram;4;gram2-opposite;812;179;506;127;0.010418;0.102068
3300000;skip-gram;4;gram3-comparative;1332;1113;142;77;0.005840;0.076417
3300000;skip-gram;4;gram4-superlative;1122;478;522;122;0.006653;0.081564
3300000;skip-gram;4;gram5-present-participle;1056;546;186;324;0.008649;0.092999
3300000;skip-gram;4;gram6-nationality-adjective;1599;1289;228;82;0.004926;0.070183
3300000;skip-gram;4;gram7-past-tense;1560;911;228;421;0.007590;0.087119
3300000;skip-gram;4;gram8-plural;1332;719;402;211;0.008778;0.093691
3300000;skip-gram;4;gram9-plural-verbs;870;416;220;234;0.007147;0.084538
3300000;skip-gram;4;TOTAL;19544;8884;8019;2641;0.007610;0.087233
3300000;cbow;6;capital-common-countries;506;369;126;11;0.008716;0.093361
3300000;cbow;6;capital-world;4524;1341;3070;113;0.012172;0.110328
3300000;cbow;6;currency;866;19;778;69;0.028469;0.168728
3300000;cbow;6;city-in-state;2467;1139;1157;171;0.012026;0.109663
3300000;cbow;6;family;506;323;164;19;0.005550;0.074499
3300000;cbow;6;gram1-adjective-to-adverb;992;389;290;313;0.015778;0.125609
3300000;cbow;6;gram2-opposite;812;183;506;123;0.016592;0.128811
3300000;cbow;6;gram3-comparative;1332;1150;142;40;0.006334;0.079588
3300000;cbow;6;gram4-superlative;1122;513;522;87;0.011257;0.106098
3300000;cbow;6;gram5-present-participle;1056;714;186;156;0.013006;0.114042
3300000;cbow;6;gram6-nationality-adjective;1599;1299;228;72;0.006845;0.082733
3300000;cbow;6;gram7-past-tense;1560;1127;228;205;0.010475;0.102346
3300000;cbow;6;gram8-plural;1332;825;402;105;0.010299;0.101483
3300000;cbow;6;gram9-plural-verbs;870;527;220;123;0.012357;0.111161
3300000;cbow;6;TOTAL;19544;9918;8019;1607;0.010364;0.101806
3300000;skip-gram;6;capital-common-countries;506;365;126;15;0.006094;0.078063
3300000;skip-gram;6;capital-world;4524;1332;3070;122;0.009365;0.096771
3300000;skip-gram;6;currency;866;22;778;66;0.012300;0.110907
3300000;skip-gram;6;city-in-state;2467;1114;1157;196;0.009884;0.099416
3300000;skip-gram;6;family;506;321;164;21;0.005433;0.073709
3300000;skip-gram;6;gram1-adjective-to-adverb;992;362;290;340;0.010537;0.102651
3300000;skip-gram;6;gram2-opposite;812;171;506;135;0.011702;0.108177
3300000;skip-gram;6;gram3-comparative;1332;1082;142;108;0.006629;0.081420
3300000;skip-gram;6;gram4-superlative;1122;532;522;68;0.008059;0.089775
3300000;skip-gram;6;gram5-present-participle;1056;636;186;234;0.010119;0.100592
3300000;skip-gram;6;gram6-nationality-adjective;1599;1343;228;28;0.004146;0.064389
3300000;skip-gram;6;gram7-past-tense;1560;967;228;365;0.008233;0.090738
3300000;skip-gram;6;gram8-plural;1332;767;402;163;0.008426;0.091795
3300000;skip-gram;6;gram9-plural-verbs;870;450;220;200;0.008222;0.090677
3300000;skip-gram;6;TOTAL;19544;9464;8019;2061;0.007938;0.089096
3300000;cbow;8;capital-common-countries;506;372;126;8;0.009559;0.097770
3300000;cbow;8;capital-world;4524;1359;3070;95;0.009751;0.098750
3300000;cbow;8;currency;866;27;778;61;0.023528;0.153389
3300000;cbow;8;city-in-state;2467;1185;1157;125;0.011281;0.106211
3300000;cbow;8;family;506;323;164;19;0.005294;0.072757
3300000;cbow;8;gram1-adjective-to-adverb;992;379;290;323;0.017560;0.132515
3300000;cbow;8;gram2-opposite;812;158;506;148;0.015564;0.124756
3300000;cbow;8;gram3-comparative;1332;1128;142;62;0.007051;0.083971
3300000;cbow;8;gram4-superlative;1122;517;522;83;0.011315;0.106374
3300000;cbow;8;gram5-present-participle;1056;728;186;142;0.012306;0.110931
3300000;cbow;8;gram6-nationality-adjective;1599;1323;228;48;0.006632;0.081435
3300000;cbow;8;gram7-past-tense;1560;1111;228;221;0.010759;0.103724
3300000;cbow;8;gram8-plural;1332;854;402;76;0.011244;0.106038
3300000;cbow;8;gram9-plural-verbs;870;538;220;112;0.014213;0.119219
3300000;cbow;8;TOTAL;19544;10002;8019;1523;0.010235;0.101170
3300000;skip-gram;8;capital-common-countries;506;376;126;4;0.004950;0.070358
3300000;skip-gram;8;capital-world;4524;1371;3070;83;0.008595;0.092709
3300000;skip-gram;8;currency;866;34;778;54;0.020352;0.142659
3300000;skip-gram;8;city-in-state;2467;1134;1157;176;0.009407;0.096990
3300000;skip-gram;8;family;506;312;164;30;0.006913;0.083143
3300000;skip-gram;8;gram1-adjective-to-adverb;992;391;290;311;0.009398;0.096943
3300000;skip-gram;8;gram2-opposite;812;191;506;115;0.011602;0.107710
3300000;skip-gram;8;gram3-comparative;1332;1093;142;97;0.007825;0.088458
3300000;skip-gram;8;gram4-superlative;1122;522;522;78;0.010152;0.100757
3300000;skip-gram;8;gram5-present-participle;1056;620;186;250;0.010013;0.100067
3300000;skip-gram;8;gram6-nationality-adjective;1599;1350;228;21;0.003524;0.059366
3300000;skip-gram;8;gram7-past-tense;1560;961;228;371;0.008983;0.094777
3300000;skip-gram;8;gram8-plural;1332;794;402;136;0.007964;0.089240
3300000;skip-gram;8;gram9-plural-verbs;870;472;220;178;0.008841;0.094027
3300000;skip-gram;8;TOTAL;19544;9621;8019;1904;0.008003;0.089460
3300000;cbow;10;capital-common-countries;506;374;126;6;0.008135;0.090195
3300000;cbow;10;capital-world;4524;1389;3070;65;0.010275;0.101366
3300000;cbow;10;currency;866;27;778;61;0.021230;0.145705
3300000;cbow;10;city-in-state;2467;1184;1157;126;0.011211;0.105884
